timestamp,time_seq,voltage,current,frequency,power
2025-07-13T16:15:17.834260,525,0.4,-5.49,50.0,-2
2025-07-13T16:15:17.834300,526,-0.0,-5.43,50.0,0
2025-07-13T16:15:17.834340,527,-1.8,-5.52,50.0,10
2025-07-13T16:15:17.834380,528,-3.1,-5.59,50.0,18
2025-07-13T16:15:17.834420,529,1.3,-5.43,50.0,-7
2025-07-13T16:15:17.834459,530,0.6,-5.58,50.0,-3
2025-07-13T16:15:18.469314,520,2.0,-5.55,50.0,-11
2025-07-13T16:15:18.469491,521,-1.9,-5.52,50.0,10
2025-07-13T16:15:18.469584,522,-1.8,-5.48,50.0,10
2025-07-13T16:15:18.469639,523,-0.3,-5.5,50.0,2
2025-07-13T16:15:18.469676,524,-0.6,-5.5,50.0,3
2025-07-13T16:15:18.469708,525,0.7,-5.41,50.0,-4
2025-07-13T16:15:18.469742,526,0.4,-5.49,50.0,-2
2025-07-13T16:15:18.469780,527,-0.0,-5.43,50.0,0
2025-07-13T16:15:18.469816,528,-1.8,-5.52,50.0,10
2025-07-13T16:15:18.469846,529,-3.1,-5.59,50.0,18
2025-07-13T16:15:18.469873,530,1.3,-5.43,50.0,-7
2025-07-13T16:15:18.469899,531,0.6,-5.58,50.0,-3
2025-07-13T16:15:18.469925,532,-0.2,-5.52,50.0,1
2025-07-13T16:15:18.858863,532,-2.2,-5.51,50.0,12
2025-07-13T16:15:18.859071,533,-1.2,-5.39,50.0,7
2025-07-13T16:15:18.859146,534,-1.9,-5.53,50.0,10
2025-07-13T16:15:18.859196,535,-3.1,-5.55,50.0,17
2025-07-13T16:15:18.859239,536,1.8,-5.59,50.0,-10
2025-07-13T16:15:18.859280,537,0.0,-5.52,50.0,0
2025-07-13T16:15:18.859321,538,2.2,-5.47,50.0,-12
2025-07-13T16:15:18.859361,539,-1.5,-5.54,50.0,8
2025-07-13T16:15:18.859401,540,0.7,-5.45,50.0,-4
2025-07-13T16:15:18.859463,541,2.2,-5.58,50.0,-12
2025-07-13T16:15:18.859506,542,-3.0,-5.44,50.0,17
2025-07-13T16:15:18.859561,543,1.2,-5.58,50.0,-7
2025-07-13T16:15:19.438861,533,-2.2,-5.51,50.0,12
2025-07-13T16:15:19.439003,534,-1.2,-5.39,50.0,7
2025-07-13T16:15:19.439049,535,-1.9,-5.53,50.0,10
2025-07-13T16:15:19.439080,536,-3.1,-5.55,50.0,17
2025-07-13T16:15:19.439107,537,1.8,-5.59,50.0,-10
2025-07-13T16:15:19.439134,538,0.0,-5.52,50.0,0
2025-07-13T16:15:19.439160,539,2.2,-5.47,50.0,-12
2025-07-13T16:15:19.439185,540,-1.5,-5.54,50.0,8
2025-07-13T16:15:19.439210,541,0.7,-5.45,50.0,-4
2025-07-13T16:15:19.439237,542,2.2,-5.58,50.0,-12
2025-07-13T16:15:19.439274,543,-3.0,-5.44,50.0,17
2025-07-13T16:15:19.439314,544,1.2,-5.58,50.0,-7
2025-07-13T16:15:19.439355,545,-0.2,-5.46,50.0,1
2025-07-13T16:15:19.774038,545,0.6,-5.6,50.0,-3
2025-07-13T16:15:19.774203,546,-1.2,-5.5,50.0,6
2025-07-13T16:15:19.774264,547,0.0,-5.55,50.0,0
2025-07-13T16:15:19.774301,548,0.0,-5.45,50.0,0
2025-07-13T16:15:19.774335,549,0.3,-5.48,50.0,-2
2025-07-13T16:15:19.774368,550,-0.6,-5.44,50.0,3
2025-07-13T16:15:19.774415,551,2.8,-5.48,50.0,-16
2025-07-13T16:15:19.774457,552,-2.1,-5.43,50.0,12
2025-07-13T16:15:19.774490,553,-1.0,-5.41,50.0,5
2025-07-13T16:15:19.774541,554,-2.1,-5.42,50.0,12
2025-07-13T16:15:19.774583,555,0.6,-5.61,50.0,-3
2025-07-13T16:15:19.774625,556,1.9,-5.57,50.0,-11
2025-07-13T16:15:20.465730,546,0.6,-5.6,50.0,-3
2025-07-13T16:15:20.466021,547,-1.2,-5.5,50.0,6
2025-07-13T16:15:20.466213,548,0.0,-5.55,50.0,0
2025-07-13T16:15:20.466356,549,0.0,-5.45,50.0,0
2025-07-13T16:15:20.466550,550,0.3,-5.48,50.0,-2
2025-07-13T16:15:20.466675,551,-0.6,-5.44,50.0,3
2025-07-13T16:15:20.466885,552,2.8,-5.48,50.0,-16
2025-07-13T16:15:20.467053,553,-2.1,-5.43,50.0,12
2025-07-13T16:15:20.467199,554,-1.0,-5.41,50.0,5
2025-07-13T16:15:20.467350,555,-2.1,-5.42,50.0,12
2025-07-13T16:15:20.467503,556,0.6,-5.61,50.0,-3
2025-07-13T16:15:20.467659,557,1.9,-5.57,50.0,-11
2025-07-13T16:15:20.467798,558,0.9,-5.58,50.0,-5
2025-07-13T16:15:20.900693,558,0.7,-5.54,50.0,-4
2025-07-13T16:15:20.901021,559,-1.3,-5.55,50.0,7
2025-07-13T16:15:20.901211,560,0.0,-5.59,50.0,0
2025-07-13T16:15:20.901346,561,0.6,-5.41,50.0,-3
2025-07-13T16:15:20.901494,562,2.2,-5.58,50.0,-12
2025-07-13T16:15:20.901639,563,-0.5,-5.47,50.0,3
2025-07-13T16:15:20.901782,564,1.6,-5.5,50.0,-9
2025-07-13T16:15:20.901922,565,2.2,-5.56,50.0,-12
2025-07-13T16:15:20.902063,566,1.9,-5.51,50.0,-11
2025-07-13T16:15:20.902200,567,0.4,-5.47,50.0,-2
2025-07-13T16:15:20.902336,568,-0.3,-5.53,50.0,1
2025-07-13T16:15:20.902476,569,-0.3,-5.52,50.0,1
2025-07-13T16:15:21.670826,559,0.7,-5.54,50.0,-4
2025-07-13T16:15:21.671087,560,-1.3,-5.55,50.0,7
2025-07-13T16:15:21.671225,561,0.0,-5.59,50.0,0
2025-07-13T16:15:21.671352,562,0.6,-5.41,50.0,-3
2025-07-13T16:15:21.671472,563,2.2,-5.58,50.0,-12
2025-07-13T16:15:21.671603,564,-0.5,-5.47,50.0,3
2025-07-13T16:15:21.671722,565,1.6,-5.5,50.0,-9
2025-07-13T16:15:21.671838,566,2.2,-5.56,50.0,-12
2025-07-13T16:15:21.671953,567,1.9,-5.51,50.0,-11
2025-07-13T16:15:21.672096,568,0.4,-5.47,50.0,-2
2025-07-13T16:15:21.672224,569,-0.3,-5.53,50.0,1
2025-07-13T16:15:21.672348,570,-0.3,-5.52,50.0,1
2025-07-13T16:15:21.672481,571,-2.5,-5.57,50.0,14
2025-07-13T16:15:22.070858,571,0.7,-5.54,50.0,-4
2025-07-13T16:15:22.071009,572,2.8,-5.45,50.0,-15
2025-07-13T16:15:22.071052,573,-2.4,-5.44,50.0,13
2025-07-13T16:15:22.071088,574,2.2,-5.58,50.0,-12
2025-07-13T16:15:22.071121,575,1.9,-5.52,50.0,-10
2025-07-13T16:15:22.071153,576,3.1,-5.46,50.0,-17
2025-07-13T16:15:22.071185,577,0.7,-5.48,50.0,-4
2025-07-13T16:15:22.071216,578,1.9,-5.42,50.0,-10
2025-07-13T16:15:22.071247,579,0.4,-5.49,50.0,-2
2025-07-13T16:15:22.071278,580,2.8,-5.45,50.0,-15
2025-07-13T16:15:22.071308,581,2.9,-5.44,50.0,-16
2025-07-13T16:15:22.071339,582,0.3,-5.42,50.0,-2
2025-07-13T16:15:22.615905,572,0.7,-5.54,50.0,-4
2025-07-13T16:15:22.616391,573,2.8,-5.45,50.0,-15
2025-07-13T16:15:22.616723,574,-2.4,-5.44,50.0,13
2025-07-13T16:15:22.616989,575,2.2,-5.58,50.0,-12
2025-07-13T16:15:22.617224,576,1.9,-5.52,50.0,-10
2025-07-13T16:15:22.617399,577,3.1,-5.46,50.0,-17
2025-07-13T16:15:22.617596,578,0.7,-5.48,50.0,-4
2025-07-13T16:15:22.617788,579,1.9,-5.42,50.0,-10
2025-07-13T16:15:22.617974,580,0.4,-5.49,50.0,-2
2025-07-13T16:15:22.618053,581,2.8,-5.45,50.0,-15
2025-07-13T16:15:22.618287,582,2.9,-5.44,50.0,-16
2025-07-13T16:15:22.618442,583,0.3,-5.42,50.0,-2
2025-07-13T16:15:22.618597,584,2.2,-5.54,50.0,-12
2025-07-13T16:15:22.965782,584,-2.5,-5.45,50.0,14
2025-07-13T16:15:22.966152,585,-2.7,-5.61,50.0,15
2025-07-13T16:15:22.966351,586,0.6,-5.62,50.0,-3
2025-07-13T16:15:22.966567,587,2.2,-5.5,50.0,-12
2025-07-13T16:15:22.966738,588,2.3,-5.54,50.0,-13
2025-07-13T16:15:22.966921,589,1.0,-5.46,50.0,-5
2025-07-13T16:15:22.967074,590,-3.0,-5.44,50.0,16
2025-07-13T16:15:22.967237,591,1.3,-5.47,50.0,-7
2025-07-13T16:15:22.967376,592,-1.5,-5.61,50.0,9
2025-07-13T16:15:22.967533,593,3.2,-5.52,50.0,-17
2025-07-13T16:15:22.967672,594,-0.9,-5.47,50.0,5
2025-07-13T16:15:22.967791,595,-2.4,-5.44,50.0,13
2025-07-13T16:15:23.550786,585,-2.5,-5.45,50.0,14
2025-07-13T16:15:23.551014,586,-2.7,-5.61,50.0,15
2025-07-13T16:15:23.551111,587,0.6,-5.62,50.0,-3
2025-07-13T16:15:23.551168,588,2.2,-5.5,50.0,-12
2025-07-13T16:15:23.551229,589,2.3,-5.54,50.0,-13
2025-07-13T16:15:23.551279,590,1.0,-5.46,50.0,-5
2025-07-13T16:15:23.551333,591,-3.0,-5.44,50.0,16
2025-07-13T16:15:23.551377,592,1.3,-5.47,50.0,-7
2025-07-13T16:15:23.551431,593,-1.5,-5.61,50.0,9
2025-07-13T16:15:23.551494,594,3.2,-5.52,50.0,-17
2025-07-13T16:15:23.551550,595,-0.9,-5.47,50.0,5
2025-07-13T16:15:23.551609,596,-2.4,-5.44,50.0,13
2025-07-13T16:15:23.551674,597,0.1,-5.6,50.0,0
2025-07-13T16:15:23.870994,597,-1.0,-5.52,50.0,5
2025-07-13T16:15:23.871240,598,-1.5,-5.59,50.0,8
2025-07-13T16:15:23.871346,599,-1.9,-5.51,50.0,10
2025-07-13T16:15:23.871414,600,3.2,-5.43,50.0,-17
2025-07-13T16:15:23.871482,601,-1.6,-5.44,50.0,8
2025-07-13T16:15:23.871566,602,-0.9,-5.53,50.0,5
2025-07-13T16:15:23.871634,603,0.3,-5.57,50.0,-2
2025-07-13T16:15:23.871713,604,-0.3,-5.44,50.0,2
2025-07-13T16:15:23.871992,605,-2.5,-5.44,50.0,13
2025-07-13T16:15:23.872253,606,3.1,-5.61,50.0,-18
2025-07-13T16:15:23.872490,607,-0.7,-5.48,50.0,4
2025-07-13T16:15:23.872715,608,-2.4,-5.57,50.0,14
2025-07-13T16:15:24.555789,598,-1.0,-5.52,50.0,5
2025-07-13T16:15:24.556228,599,-1.5,-5.59,50.0,8
2025-07-13T16:15:24.556500,600,-1.9,-5.51,50.0,10
2025-07-13T16:15:24.556800,601,3.2,-5.43,50.0,-17
2025-07-13T16:15:24.556975,602,-1.6,-5.44,50.0,8
2025-07-13T16:15:24.557168,603,-0.9,-5.53,50.0,5
2025-07-13T16:15:24.557333,604,0.3,-5.57,50.0,-2
2025-07-13T16:15:24.557509,605,-0.3,-5.44,50.0,2
2025-07-13T16:15:24.557711,606,-2.5,-5.44,50.0,13
2025-07-13T16:15:24.557902,607,3.1,-5.61,50.0,-18
2025-07-13T16:15:24.558077,608,-0.7,-5.48,50.0,4
2025-07-13T16:15:24.558263,609,-2.4,-5.57,50.0,14
2025-07-13T16:15:24.558441,610,2.2,-5.54,50.0,-12
2025-07-13T16:15:24.890944,610,-0.9,-5.44,50.0,5
2025-07-13T16:15:24.891203,611,-0.0,-5.63,50.0,0
2025-07-13T16:15:24.891337,612,1.9,-5.5,50.0,-11
2025-07-13T16:15:24.891448,613,-2.1,-5.52,50.0,12
2025-07-13T16:15:24.891565,614,-2.8,-5.47,50.0,15
2025-07-13T16:15:24.891672,615,-1.2,-5.63,50.0,6
2025-07-13T16:15:24.891775,616,-1.2,-5.6,50.0,7
2025-07-13T16:15:24.891876,617,2.9,-5.64,50.0,-16
2025-07-13T16:15:24.891978,618,2.5,-5.47,50.0,-14
2025-07-13T16:15:24.892090,619,-1.2,-5.62,50.0,7
2025-07-13T16:15:24.892213,620,1.9,-5.49,50.0,-10
2025-07-13T16:15:24.892327,621,0.4,-5.54,50.0,-2
2025-07-13T16:15:25.536299,611,-0.9,-5.44,50.0,5
2025-07-13T16:15:25.536825,612,-0.0,-5.63,50.0,0
2025-07-13T16:15:25.537030,613,1.9,-5.5,50.0,-11
2025-07-13T16:15:25.537234,614,-2.1,-5.52,50.0,12
2025-07-13T16:15:25.537461,615,-2.8,-5.47,50.0,15
2025-07-13T16:15:25.537637,616,-1.2,-5.63,50.0,6
2025-07-13T16:15:25.537802,617,-1.2,-5.6,50.0,7
2025-07-13T16:15:25.537945,618,2.9,-5.64,50.0,-16
2025-07-13T16:15:25.538085,619,2.5,-5.47,50.0,-14
2025-07-13T16:15:25.538223,620,-1.2,-5.62,50.0,7
2025-07-13T16:15:25.538359,621,1.9,-5.49,50.0,-10
2025-07-13T16:15:25.538504,622,0.4,-5.54,50.0,-2
2025-07-13T16:15:25.538657,623,0.7,-5.45,50.0,-4
2025-07-13T16:15:25.861563,623,0.4,-5.65,50.0,-2
2025-07-13T16:15:25.861866,624,-1.0,-5.56,50.0,5
2025-07-13T16:15:25.862062,625,2.6,-5.57,50.0,-14
2025-07-13T16:15:25.862220,626,1.9,-5.5,50.0,-10
2025-07-13T16:15:25.862388,627,-3.0,-5.56,50.0,17
2025-07-13T16:15:25.862538,628,-0.3,-5.47,50.0,2
2025-07-13T16:15:25.862681,629,1.9,-5.57,50.0,-10
2025-07-13T16:15:25.862818,630,-0.9,-5.59,50.0,5
2025-07-13T16:15:25.862953,631,2.8,-5.63,50.0,-16
2025-07-13T16:15:25.863087,632,0.0,-5.54,50.0,0
2025-07-13T16:15:25.863222,633,-2.5,-5.52,50.0,14
2025-07-13T16:15:25.863358,634,1.5,-5.63,50.0,-9
2025-07-13T16:15:26.395894,624,0.4,-5.65,50.0,-2
2025-07-13T16:15:26.396168,625,-1.0,-5.56,50.0,5
2025-07-13T16:15:26.396380,626,2.6,-5.57,50.0,-14
2025-07-13T16:15:26.396552,627,1.9,-5.5,50.0,-10
2025-07-13T16:15:26.396735,628,-3.0,-5.56,50.0,17
2025-07-13T16:15:26.396917,629,-0.3,-5.47,50.0,2
2025-07-13T16:15:26.397104,630,1.9,-5.57,50.0,-10
2025-07-13T16:15:26.397293,631,-0.9,-5.59,50.0,5
2025-07-13T16:15:26.397429,632,2.8,-5.63,50.0,-16
2025-07-13T16:15:26.397572,633,0.0,-5.54,50.0,0
2025-07-13T16:15:26.397719,634,-2.5,-5.52,50.0,14
2025-07-13T16:15:26.397858,635,1.5,-5.63,50.0,-9
2025-07-13T16:15:26.398026,636,0.7,-5.53,50.0,-4
2025-07-13T16:15:26.740966,636,-1.9,-5.55,50.0,11
2025-07-13T16:15:26.741271,637,1.6,-5.52,50.0,-9
2025-07-13T16:15:26.741472,638,2.6,-5.61,50.0,-14
2025-07-13T16:15:26.741727,639,-0.6,-5.5,50.0,3
2025-07-13T16:15:26.741891,640,2.6,-5.53,50.0,-14
2025-07-13T16:15:26.741942,641,-3.1,-5.64,50.0,18
2025-07-13T16:15:26.741988,642,2.9,-5.66,50.0,-16
2025-07-13T16:15:26.742028,643,3.1,-5.66,50.0,-18
2025-07-13T16:15:26.742071,644,1.3,-5.56,50.0,-7
2025-07-13T16:15:26.742105,645,1.0,-5.55,50.0,-5
2025-07-13T16:15:26.742138,646,1.6,-5.66,50.0,-9
2025-07-13T16:15:26.742169,647,-2.8,-5.51,50.0,15
2025-07-13T16:15:27.335982,637,-1.9,-5.55,50.0,11
2025-07-13T16:15:27.336141,638,1.6,-5.52,50.0,-9
2025-07-13T16:15:27.336208,639,2.6,-5.61,50.0,-14
2025-07-13T16:15:27.336242,640,-0.6,-5.5,50.0,3
2025-07-13T16:15:27.336271,641,2.6,-5.53,50.0,-14
2025-07-13T16:15:27.336299,642,-3.1,-5.64,50.0,18
2025-07-13T16:15:27.336326,643,2.9,-5.66,50.0,-16
2025-07-13T16:15:27.336352,644,3.1,-5.66,50.0,-18
2025-07-13T16:15:27.336377,645,1.3,-5.56,50.0,-7
2025-07-13T16:15:27.336406,646,1.0,-5.55,50.0,-5
2025-07-13T16:15:27.336443,647,1.6,-5.66,50.0,-9
2025-07-13T16:15:27.336471,648,-2.8,-5.51,50.0,15
2025-07-13T16:15:27.336498,649,2.5,-5.62,50.0,-14
2025-07-13T16:15:27.676031,649,1.6,-5.58,50.0,-9
2025-07-13T16:15:27.676181,650,0.1,-5.54,50.0,0
2025-07-13T16:15:27.676277,651,0.9,-5.57,50.0,-5
2025-07-13T16:15:27.676346,652,2.9,-5.61,50.0,-16
2025-07-13T16:15:27.676436,653,1.5,-5.47,50.0,-8
2025-07-13T16:15:27.676495,654,1.6,-5.53,50.0,-9
2025-07-13T16:15:27.676562,655,2.5,-5.67,50.0,-14
2025-07-13T16:15:27.676612,656,0.0,-5.66,50.0,0
2025-07-13T16:15:27.676661,657,-3.1,-5.53,50.0,17
2025-07-13T16:15:27.676709,658,0.0,-5.61,50.0,0
2025-07-13T16:15:27.676756,659,2.5,-5.58,50.0,-14
2025-07-13T16:15:27.676802,660,-0.3,-5.55,50.0,2
2025-07-13T16:15:28.348743,650,1.6,-5.58,50.0,-9
2025-07-13T16:15:28.348873,651,0.1,-5.54,50.0,0
2025-07-13T16:15:28.348914,652,0.9,-5.57,50.0,-5
2025-07-13T16:15:28.348954,653,2.9,-5.61,50.0,-16
2025-07-13T16:15:28.348994,654,1.5,-5.47,50.0,-8
2025-07-13T16:15:28.349024,655,1.6,-5.53,50.0,-9
2025-07-13T16:15:28.349051,656,2.5,-5.67,50.0,-14
2025-07-13T16:15:28.349077,657,0.0,-5.66,50.0,0
2025-07-13T16:15:28.349103,658,-3.1,-5.53,50.0,17
2025-07-13T16:15:28.349129,659,0.0,-5.61,50.0,0
2025-07-13T16:15:28.349195,660,2.5,-5.58,50.0,-14
2025-07-13T16:15:28.349222,661,-0.3,-5.55,50.0,2
2025-07-13T16:15:28.349248,662,-2.2,-5.48,50.0,12
2025-07-13T16:15:28.673720,662,-1.2,-5.48,50.0,7
2025-07-13T16:15:28.673984,663,-0.3,-5.49,50.0,1
2025-07-13T16:15:28.674225,664,-2.8,-5.54,50.0,16
2025-07-13T16:15:28.674388,665,-2.3,-5.51,50.0,13
2025-07-13T16:15:28.674516,666,0.6,-5.64,50.0,-3
2025-07-13T16:15:28.674715,667,-0.8,-5.52,50.0,4
2025-07-13T16:15:28.674859,668,-0.6,-5.52,50.0,3
2025-07-13T16:15:28.674975,669,0.9,-5.5,50.0,-5
2025-07-13T16:15:28.675108,670,-0.9,-5.68,50.0,5
2025-07-13T16:15:28.675237,671,2.8,-5.67,50.0,-16
2025-07-13T16:15:28.675414,672,-0.9,-5.65,50.0,5
2025-07-13T16:15:28.675581,673,2.8,-5.66,50.0,-16
2025-07-13T16:15:29.499071,663,-1.2,-5.48,50.0,7
2025-07-13T16:15:29.499337,664,-0.3,-5.49,50.0,1
2025-07-13T16:15:29.499485,665,-2.8,-5.54,50.0,16
2025-07-13T16:15:29.499620,666,-2.3,-5.51,50.0,13
2025-07-13T16:15:29.499732,667,0.6,-5.64,50.0,-3
2025-07-13T16:15:29.499836,668,-0.8,-5.52,50.0,4
2025-07-13T16:15:29.500026,669,-0.6,-5.52,50.0,3
2025-07-13T16:15:29.500190,670,0.9,-5.5,50.0,-5
2025-07-13T16:15:29.500318,671,-0.9,-5.68,50.0,5
2025-07-13T16:15:29.500444,672,2.8,-5.67,50.0,-16
2025-07-13T16:15:29.500585,673,-0.9,-5.65,50.0,5
2025-07-13T16:15:29.500711,674,2.8,-5.66,50.0,-16
2025-07-13T16:15:29.500832,675,-0.6,-5.62,50.0,3
2025-07-13T16:15:30.607127,676,-2.8,-5.58,50.0,15
2025-07-13T16:15:30.607538,677,1.0,-5.52,50.0,-5
2025-07-13T16:15:30.607708,678,-3.1,-5.62,50.0,17
2025-07-13T16:15:30.607841,679,0.4,-5.5,50.0,-2
2025-07-13T16:15:30.607966,680,-0.9,-5.64,50.0,5
2025-07-13T16:15:30.608089,681,-2.4,-5.56,50.0,13
2025-07-13T16:15:30.608209,682,0.1,-5.65,50.0,0
2025-07-13T16:15:30.608330,683,1.2,-5.52,50.0,-6
2025-07-13T16:15:30.608450,684,-2.7,-5.66,50.0,15
2025-07-13T16:15:30.608577,685,3.0,-5.51,50.0,-17
2025-07-13T16:15:30.608711,686,-2.1,-5.52,50.0,11
2025-07-13T16:15:30.608832,687,2.7,-5.66,50.0,-15
2025-07-13T16:15:30.608953,688,-0.2,-5.48,50.0,1
2025-07-13T16:15:31.518839,689,-0.5,-5.67,50.0,3
2025-07-13T16:15:31.518980,690,2.5,-5.62,50.0,-14
2025-07-13T16:15:31.519024,691,-2.7,-5.61,50.0,15
2025-07-13T16:15:31.519055,692,-2.8,-5.51,50.0,16
2025-07-13T16:15:31.519082,693,-1.1,-5.56,50.0,6
2025-07-13T16:15:31.519118,694,1.2,-5.56,50.0,-7
2025-07-13T16:15:31.519157,695,-0.6,-5.6,50.0,3
2025-07-13T16:15:31.519198,696,0.3,-5.67,50.0,-2
2025-07-13T16:15:31.519224,697,0.0,-5.54,50.0,0
2025-07-13T16:15:31.519251,698,1.6,-5.68,50.0,-9
2025-07-13T16:15:31.519276,699,-2.8,-5.52,50.0,15
2025-07-13T16:15:31.519302,700,2.2,-5.55,50.0,-12
2025-07-13T16:15:31.519327,701,0.6,-5.58,50.0,-4
2025-07-13T16:15:32.456310,702,1.0,-5.66,50.0,-5
2025-07-13T16:15:32.456710,703,1.0,-5.66,50.0,-6
2025-07-13T16:15:32.456933,704,-0.6,-5.67,50.0,3
2025-07-13T16:15:32.457155,705,1.3,-5.55,50.0,-7
2025-07-13T16:15:32.457334,706,1.0,-5.52,50.0,-5
2025-07-13T16:15:32.457499,707,2.2,-5.52,50.0,-12
2025-07-13T16:15:32.457679,708,2.2,-5.69,50.0,-13
2025-07-13T16:15:32.457832,709,-1.2,-5.56,50.0,6
2025-07-13T16:15:32.457983,710,-0.1,-5.63,50.0,1
2025-07-13T16:15:32.458043,711,-0.2,-5.6,50.0,1
2025-07-13T16:15:32.458092,712,-1.9,-5.55,50.0,11
2025-07-13T16:15:32.458143,713,1.7,-5.53,50.0,-9
2025-07-13T16:15:32.458193,714,-1.8,-5.59,50.0,10
2025-07-13T16:15:32.781382,714,2.6,-5.6,50.0,-15
2025-07-13T16:15:32.781559,715,1.1,-5.56,50.0,-6
2025-07-13T16:15:32.781679,716,-2.2,-5.51,50.0,12
2025-07-13T16:15:32.781759,717,-2.0,-5.66,50.0,12
2025-07-13T16:15:32.781830,718,1.8,-5.71,50.0,-10
2025-07-13T16:15:32.781884,719,-1.1,-5.58,50.0,6
2025-07-13T16:15:32.781928,720,-3.1,-5.7,50.0,18
2025-07-13T16:15:32.781970,721,0.9,-5.65,50.0,-5
2025-07-13T16:15:32.782011,722,-0.0,-5.62,50.0,0
2025-07-13T16:15:32.782051,723,0.3,-5.62,50.0,-2
2025-07-13T16:15:32.782091,724,-2.8,-5.69,50.0,16
2025-07-13T16:15:32.782129,725,-0.3,-5.53,50.0,2
2025-07-13T16:15:33.569196,715,2.6,-5.6,50.0,-15
2025-07-13T16:15:33.569580,716,1.1,-5.56,50.0,-6
2025-07-13T16:15:33.569774,717,-2.2,-5.51,50.0,12
2025-07-13T16:15:33.569926,718,-2.0,-5.66,50.0,12
2025-07-13T16:15:33.570070,719,1.8,-5.71,50.0,-10
2025-07-13T16:15:33.570197,720,-1.1,-5.58,50.0,6
2025-07-13T16:15:33.570339,721,-3.1,-5.7,50.0,18
2025-07-13T16:15:33.570397,722,0.9,-5.65,50.0,-5
2025-07-13T16:15:33.570436,723,-0.0,-5.62,50.0,0
2025-07-13T16:15:33.570470,724,0.3,-5.62,50.0,-2
2025-07-13T16:15:33.570502,725,-2.8,-5.69,50.0,16
2025-07-13T16:15:33.570544,726,-0.3,-5.53,50.0,2
2025-07-13T16:15:33.570577,727,-0.3,-5.69,50.0,2
2025-07-13T16:15:35.009351,728,1.9,-5.63,50.0,-11
2025-07-13T16:15:35.009641,729,1.6,-5.57,50.0,-9
2025-07-13T16:15:35.009780,730,-0.6,-5.52,50.0,3
2025-07-13T16:15:35.009918,731,2.2,-5.68,50.0,-13
2025-07-13T16:15:35.010058,732,1.6,-5.7,50.0,-9
2025-07-13T16:15:35.010209,733,1.3,-5.7,50.0,-7
2025-07-13T16:15:35.010336,734,-2.7,-5.69,50.0,16
2025-07-13T16:15:35.010488,735,-1.5,-5.63,50.0,8
2025-07-13T16:15:35.010683,736,1.9,-5.67,50.0,-11
2025-07-13T16:15:35.010756,737,1.2,-5.64,50.0,-7
2025-07-13T16:15:35.010812,738,-1.8,-5.65,50.0,10
2025-07-13T16:15:35.010867,739,-0.8,-5.66,50.0,5
2025-07-13T16:15:35.010920,740,-1.8,-5.66,50.0,10
2025-07-13T16:15:35.351131,740,2.6,-5.58,50.0,-15
2025-07-13T16:15:35.351431,741,-1.1,-5.65,50.0,6
2025-07-13T16:15:35.351608,742,0.4,-5.61,50.0,-2
2025-07-13T16:15:35.351762,743,-2.8,-5.66,50.0,16
2025-07-13T16:15:35.351915,744,3.2,-5.69,50.0,-18
2025-07-13T16:15:35.352063,745,-1.9,-5.53,50.0,11
2025-07-13T16:15:35.352197,746,1.1,-5.56,50.0,-6
2025-07-13T16:15:35.352321,747,1.8,-5.67,50.0,-10
2025-07-13T16:15:35.352452,748,2.8,-5.53,50.0,-15
2025-07-13T16:15:35.352606,749,-2.5,-5.65,50.0,14
2025-07-13T16:15:35.352736,750,0.3,-5.66,50.0,-2
2025-07-13T16:15:35.352879,751,-1.6,-5.65,50.0,9
2025-07-13T16:15:36.506228,741,2.6,-5.58,50.0,-15
2025-07-13T16:15:36.506405,742,-1.1,-5.65,50.0,6
2025-07-13T16:15:36.506473,743,0.4,-5.61,50.0,-2
2025-07-13T16:15:36.506517,744,-2.8,-5.66,50.0,16
2025-07-13T16:15:36.506572,745,3.2,-5.69,50.0,-18
2025-07-13T16:15:36.506612,746,-1.9,-5.53,50.0,11
2025-07-13T16:15:36.506649,747,1.1,-5.56,50.0,-6
2025-07-13T16:15:36.506688,748,1.8,-5.67,50.0,-10
2025-07-13T16:15:36.506726,749,2.8,-5.53,50.0,-15
2025-07-13T16:15:36.506764,750,-2.5,-5.65,50.0,14
2025-07-13T16:15:36.506801,751,0.3,-5.66,50.0,-2
2025-07-13T16:15:36.506840,752,-1.6,-5.65,50.0,9
2025-07-13T16:15:36.506876,753,-0.9,-5.54,50.0,5
2025-07-13T16:15:36.869330,753,-2.8,-5.56,50.0,16
2025-07-13T16:15:36.869462,754,-1.2,-5.7,50.0,7
2025-07-13T16:15:36.869512,755,0.0,-5.64,50.0,0
2025-07-13T16:15:36.869579,756,2.2,-5.72,50.0,-13
2025-07-13T16:15:36.869622,757,-1.2,-5.63,50.0,7
2025-07-13T16:15:36.869661,758,0.7,-5.68,50.0,-4
2025-07-13T16:15:36.869696,759,-1.5,-5.54,50.0,8
2025-07-13T16:15:36.869729,760,-0.3,-5.61,50.0,1
2025-07-13T16:15:36.869763,761,0.4,-5.62,50.0,-2
2025-07-13T16:15:36.869802,762,-0.2,-5.68,50.0,1
2025-07-13T16:15:36.869844,763,-0.5,-5.68,50.0,3
2025-07-13T16:15:36.869878,764,-0.8,-5.68,50.0,5
2025-07-13T16:15:37.766762,754,-2.8,-5.56,50.0,16
2025-07-13T16:15:37.766895,755,-1.2,-5.7,50.0,7
2025-07-13T16:15:37.766937,756,0.0,-5.64,50.0,0
