timestamp,time_seq,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c
2025-07-18T11:49:54.278887,226,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.353688,226,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.414722,227,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.414874,228,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.481639,228,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.584522,229,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.584982,230,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.651481,230,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.731592,231,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.732481,232,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.796456,232,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.891425,233,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.891861,234,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:54.951380,234,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.048437,235,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.048906,236,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.118756,236,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.211670,237,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.212060,238,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.292039,238,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.396659,239,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.396954,240,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.491861,240,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.586671,241,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.587070,242,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.651637,242,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.756624,242,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.836791,243,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.916686,244,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.916867,245,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:55.986817,245,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.071671,246,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.071877,247,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.219665,248,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.219816,249,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.291889,249,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.396698,250,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.396849,251,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.461933,251,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.541732,252,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.542011,253,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.616918,253,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.717395,253,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.866749,255,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.867209,256,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:56.936611,256,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.028259,257,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.028644,258,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.091467,258,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.171626,258,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.248521,259,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.338440,260,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.338890,261,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.413733,261,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.484579,262,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.484741,263,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.576702,263,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.669954,264,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.670179,265,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.732211,265,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.816653,266,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.816844,267,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.977268,268,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:57.977523,269,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.046535,269,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.193941,270,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.194379,271,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.358917,271,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.438636,272,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.538825,273,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.538964,274,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.608856,274,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.698715,275,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.698879,276,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.888569,276,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.956662,277,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:58.956859,278,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.016989,278,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.126638,278,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.192318,279,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.271754,279,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.361803,280,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.426732,280,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.491822,281,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.574924,282,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.575615,283,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.671538,283,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.726965,284,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.727205,285,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.811715,285,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.888737,286,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:49:59.888906,287,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.061764,288,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.061946,289,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.131853,289,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.213733,290,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.213936,291,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.378861,292,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.379323,293,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.458856,293,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.586811,293,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.654047,294,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.758960,294,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.929631,296,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:00.930110,297,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.001543,297,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.091696,298,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.092198,299,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.236983,299,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.289381,300,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.289769,301,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.351619,301,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.436547,302,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.436982,303,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.501599,303,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.581725,304,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.582154,305,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.646752,305,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.848746,306,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:01.849003,307,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.093634,307,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.184722,308,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.185121,309,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.344517,309,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.509672,310,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.584961,311,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.776824,312,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.777006,313,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.861709,313,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.966633,314,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:02.966836,315,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.036819,315,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.118305,316,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.118443,317,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.188512,317,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.278793,317,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.343613,318,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.421614,319,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.421752,320,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.488768,320,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.583504,321,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:03.583730,322,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.346601,322,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.388515,322,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.458593,323,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.573637,324,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.574008,325,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.638780,325,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.729313,326,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.730258,327,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:18.931641,327,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.201588,328,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.254584,329,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.254947,330,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.316552,330,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.401490,330,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.476882,331,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.549961,332,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.550117,333,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.636624,333,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.717008,333,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.876927,334,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.956776,335,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:19.957001,336,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.029705,336,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.109559,336,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.171906,337,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.264636,338,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.264813,339,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.326729,339,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.436677,340,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.437172,341,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.611770,341,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.784460,342,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:20.846349,343,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.086558,344,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.086770,345,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.721974,346,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.723652,347,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.926633,347,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.996436,348,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:21.996824,349,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.056540,349,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.156353,350,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.156731,351,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.299612,351,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.371638,352,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.478566,353,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.478744,354,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.628678,355,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.628891,356,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:22.948574,356,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.038733,357,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.131515,358,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.131970,359,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.309487,359,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.486514,360,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.549696,361,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.550168,362,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.636789,362,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.736739,363,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.736899,364,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:23.894409,364,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.071631,365,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.156673,366,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.157094,367,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.221647,367,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.322057,368,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.322246,369,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.489782,369,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.696852,370,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.759698,371,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.759959,372,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.836720,372,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.921666,373,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:24.922144,374,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.094631,374,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.316821,375,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.369571,376,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.369728,377,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.436698,377,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.531618,378,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.532083,379,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.716652,379,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.796827,380,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.891756,381,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:25.891991,382,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.091629,383,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.091792,384,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.151741,384,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.226930,385,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.227465,386,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.436575,386,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.613733,387,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.838600,388,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.938563,389,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:26.938739,390,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.013697,390,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.084454,390,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.156773,391,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.269685,392,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.269837,393,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.351512,393,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.421633,394,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.421818,395,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.624474,395,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:27.789791,396,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.166871,398,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.167368,399,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.231789,399,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.309546,399,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.371823,400,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.596910,401,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.597375,402,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.676721,402,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.771741,403,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.772259,404,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.836571,404,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.921935,405,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:28.922176,406,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:29.271614,406,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:29.336601,407,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:29.426661,408,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:29.427090,409,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:29.606623,409,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:29.821633,410,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.024527,411,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.024903,412,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.104508,412,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.196708,413,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.197124,414,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.276549,414,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.354383,415,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.354802,416,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.441391,416,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.516684,416,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.584695,417,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.669561,418,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.669707,419,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.731646,419,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:30.804652,419,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.099809,420,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.314860,421,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.384799,422,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.476905,423,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.477047,424,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.556678,424,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.638395,425,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.638588,426,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:31.886878,426,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.141756,428,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.142211,429,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.316605,429,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.505123,430,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.571917,431,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.677042,432,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.677537,433,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.761787,433,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.811754,434,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:32.811927,435,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.181816,435,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.401655,436,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.454724,437,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.454881,438,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.521913,438,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.636965,439,220.5,230.8,180.2,4.85,4.92,4.78
2025-07-18T11:50:33.637669,440,220.5,230.8,180.2,4.85,4.92,4.78
